anio,dim1,dim1_val,dim2,dim2_val,valor,grupo,cuadro,csv
2024,cuadro 12,cuadro 12,Categoria,,3.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,2.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,5.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,4.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,17.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,6.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,6.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,1.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,1.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,3.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,6.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,241.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,111.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,3.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,10.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,15.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,26.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,3.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,4.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,1.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,6.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,8.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,3.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,0.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,3.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,5.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,5.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,14.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,8.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,7.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,0.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,2.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,1.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,6.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,295.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,129.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,5.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,6.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,19.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,41.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,9.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,1.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,1.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,4.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,6.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,4.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,5.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,5.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,7.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,6.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,20.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,7.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,7.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,4.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,3.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,1.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,5.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,377.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,140.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,2.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,18.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,16.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,47.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,15.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,3.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,2.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,4.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,9.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,7.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,4.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,5.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,7.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,6.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,30.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,18.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,16.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,5.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,6.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,7.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,10.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,402.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,151.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,9.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,19.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,18.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,44.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,11.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,5.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,1.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,7.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,9.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,3.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,12.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,6.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,6.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,10.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,20.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,23.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,18.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,8.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,1.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,8.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 12,cuadro 12,Categoria,,13.0,hechos,12,PRPNC24_cuadro_12.csv
2024,cuadro 13,cuadro 13,Categoria,Dia de la semana,272.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,Dia de la semana,24.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,Dia de la semana,28.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,Dia de la semana,24.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,Dia de la semana,29.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,Dia de la semana,19.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,Dia de la semana,14.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,Dia de la semana,28.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,Dia de la semana,13.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,Dia de la semana,19.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,Dia de la semana,21.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,Dia de la semana,19.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,Dia de la semana,34.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,258.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,22.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,34.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,27.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,20.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,15.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,17.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,22.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,18.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,19.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,17.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,17.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,30.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,228.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,21.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,23.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,19.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,21.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,11.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,13.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,22.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,18.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,14.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,20.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,24.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,22.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,241.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,24.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,33.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,17.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,17.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,12.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,15.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,29.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,19.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,15.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,21.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,18.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,21.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,295.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,18.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,24.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,39.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,18.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,29.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,16.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,23.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,27.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,25.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,19.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,32.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,25.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,377.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,24.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,35.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,31.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,26.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,20.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,29.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,29.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,27.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,33.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,45.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,38.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,40.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,402.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,34.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,26.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,48.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,24.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,28.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,36.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,34.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,28.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,41.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,31.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,34.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 13,cuadro 13,Categoria,,38.0,hechos,13,PRPNC24_cuadro_13.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,1.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,182.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,11.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,4.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,4.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,4.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,3.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,4.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,4.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,7.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,5.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,6.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,10.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,11.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,3.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,11.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,3.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,10.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,8.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,14.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,9.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,7.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,9.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,11.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,11.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,13.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,Zona de ocurrencia,0.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,37.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,5.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,0.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,1.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,1.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,0.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,1.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,0.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,5.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,0.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,1.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,1.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,0.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,0.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,3.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,1.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,0.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,3.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,51.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,0.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,3.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,1.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,1.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,0.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,0.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,1.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,1.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,3.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,4.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,3.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,2.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,5.0,hechos,14,PRPNC24_cuadro_14.csv
2024,cuadro 14,cuadro 14,Categoria,,9.0,hechos,14,PRPNC24_cuadro_14.csv
